"MOSCHOVAKIS","MATH 114C","Crs Readers Recursion And Computation","Moschovakis","https://coverimages.verbacompete.com/no_image.jpg","9789891809763","160673"
"YARBOROUGH","AFAMER M200E","Narrative Life Frederick Douglass (Crit Ed)","Douglass","https://coverimages.verbacompete.com/ea1c0637-57fc-54de-85e3-d44365efd9e0.jpg","9780393969665","170163"
"YARBOROUGH","AFAMER M200E","Twelve Years A Slave","Northup","https://coverimages.verbacompete.com/8af5cbe9-af63-5499-b2e6-daf9d7048d61.jpg","9780143106708","170163"
"YARBOROUGH","AFAMER M200E","Uncle Toms Cabin (Ed Douglas)","Stowe","https://coverimages.verbacompete.com/58b58fb0-a9b2-5c88-8ee7-4a06502b2852.jpg","9780140390032","170163"
"KEYES","AFAMER M211","Harry T Burleigh","Snyder","https://coverimages.verbacompete.com/26d1bacc-7be7-5c06-9876-4af3bd2998d3.jpg","9780252039942","170164"
"KEYES","AFAMER M211","If You Dont Go Dont Hinder Me","Reagon","https://coverimages.verbacompete.com/0eaf675c-b33f-5514-b3c5-3690569b5604.jpg","9780803289833","170164"
"KEYES","AFAMER M211","Issues In African American Music","Maultsby Burnim","https://coverimages.verbacompete.com/8dd5e0b8-2b9c-51c5-9877-6ea67d53bc6c.jpg","9780415881838","170164"
"KEYES","AFAMER M211","Rebel Music","Aidi","https://coverimages.verbacompete.com/5ecd14cd-2f15-5690-bab4-a0a0030e9287.jpg","9780307279972","170164"
"KEYES","AFAMER M211","Ring Shout Wheel About","Thompson","https://coverimages.verbacompete.com/5696c898-a513-5f48-bf60-c76b24116c21.jpg","9780252079832","170164"
"STAFF","COMLIT M167","Harem Years","Shaarawi","https://coverimages.verbacompete.com/aa343651-229e-5b0e-866b-e83388d7baee.jpg","9780935312706","170165"
"STAFF","COMLIT M167","Memoirs From The Womens Prison","El Saadawi","https://coverimages.verbacompete.com/ec4cde7f-feb0-5bdc-9e42-86bc74500767.jpg","9780520088887","170165"
"STAFF","COMLIT M167","Sherazade","Sebbar","https://coverimages.verbacompete.com/8caf68b8-b544-58fd-bd10-d594c14b3dd0.jpg","9781566569880","170165"
"STAFF","COMLIT M167","Story Of Zahra","Al Shaykh","https://coverimages.verbacompete.com/8f7de4f7-8a0e-578d-a938-74615581c0fa.jpg","9780385472067","170165"
"STAFF","COMLIT M167","Waiting In The Future For The Past To Come","Khemir","https://coverimages.verbacompete.com/e2dd0c80-dbe0-55fe-ab20-4a5d2572ca07.jpg","9780704370487","170165"
"STAFF","COMLIT M167","Wild Thorns","Khalifeh","https://coverimages.verbacompete.com/773a2901-48a7-5f0e-99f3-0b2c0a9b9d19.jpg","9781566563369","170165"
"HERMAN","PHILOS C247","Dark Ghettos","Shelby","https://coverimages.verbacompete.com/7fae619d-1f8a-5cda-9c26-bbb0862ab030.jpg","9780674970502","170171"
"HERMAN","PHILOS C247","Imperative Of Integration","Anderson","https://coverimages.verbacompete.com/fc946403-0b37-51ce-b9b4-2ba54799f404.jpg","9780691158112","170171"
"HERMAN","PHILOS C247","Racial Contract","Mills","https://coverimages.verbacompete.com/21ced268-c200-5067-94a9-10eba430d217.jpg","9780801484636","170171"
"POWELL","POLI 40","We The People","Patterson","https://coverimages.verbacompete.com/d163ca86-dcd4-5977-9fc5-315c83c48270.jpg","9780078024795","170418"
"AGNEW","GEOG 183","Christ Stopped At Eboli","Levi","https://coverimages.verbacompete.com/ada0c4c4-3c21-5d03-9920-fbe0d55cbd4a.jpg","9780374530099","170432"
"AGNEW","GEOG 183","Clash Of Civilizations Over An Elevator In Piazza Vittorio","Lakhous","https://coverimages.verbacompete.com/781c6e83-f5c6-5405-80fd-8278709ccdf9.jpg","9781933372617","170432"
"GUBER","FILM 296B","E-Crs The Agony Of And Ecstasy Of Sports Entertainment","Guber","https://coverimages.verbacompete.com/no_image.jpg","9780318000442","170437"
"GITTINGS","FILM 419","Color Correction Handbook","Van Hurkman","https://coverimages.verbacompete.com/65a2d075-fe94-539a-832b-69e9ee654918.jpg","9780321929662","170439"
"BRIN","EDUC 122","Child Family & Community","Gonzalez Mena","https://coverimages.verbacompete.com/fa9c92ea-10af-59e9-8721-e2f13ac2bb2e.jpg","9780134042275","170468"
"KELLEY","EDUC 123","Beginnings & Beyond","Gordon","https://coverimages.verbacompete.com/43e0d15b-ba0b-53ba-80ac-07ba1c9d410c.jpg","9781305500969","170469"
"RIEDELL","EDUC 125","Play At The Center Of The Curriculum","Vanhoorn","https://coverimages.verbacompete.com/5b8f775b-b8a0-5eda-98a0-f5edded4dc99.jpg","9780133461756","170470"
"SALMAN","ASIAAM M171D","America Is In The Heart (Intro Alquizola)","Bulosan","https://coverimages.verbacompete.com/d88dcbe8-f706-57d0-9f09-ee15cc46117e.jpg","9780295993539","170484"
"SALMAN","ASIAAM M171D","Comfort Woman","Henson","https://coverimages.verbacompete.com/5331d962-e3b3-5286-8629-95ea6ef110b8.jpg","9781442273559","170484"
"LI","CHEM 14B","Chemical Principles","Atkins","https://coverimages.verbacompete.com/98803e4a-6de1-5cb1-ad52-2a5e0dd7f4ef.jpg","9781429288972","170485"
"LI","CHEM 14B","I - Clicker 2 (New Copies Incld Reef Mobile 6mo Access)","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601634","170485"
"NOCKE","ECON 19","Antitrust Revolution","Kwoka","https://coverimages.verbacompete.com/92acb0f9-a8e0-5514-a473-94c2ab945e58.jpg","9780199315499","170487"
"OU","MATH 31B","Single Variable Calculus (Loose-Leaf) W/Launchpad 24 Mo Access","Rogawski","https://coverimages.verbacompete.com/no_image.jpg","9781319051341","170491"
"FERAMISCO","COMMST 148","Integrated Advertising Promotion & Marketing Communication","Clow","https://coverimages.verbacompete.com/e89e2aa1-44e7-5e64-bb2b-5c5ee9ba0cf1.jpg","9780133866339","170497"
"LANGDON","HIST 116B","Alexiad (Rev) (Tr Sewter) (Ed Frankopan)","Komnene","https://coverimages.verbacompete.com/742ba9ad-214c-55a4-b45d-f488d901520d.jpg","9780140455274","170543"
"LANGDON","HIST 116B","Crs High And Late Byzantine History","Langdon","https://coverimages.verbacompete.com/no_image.jpg","9789891800326","170543"
"LANGDON","HIST 116B","Fourteen Byzantine Rulers (Tr Sewter)","Psellus","https://coverimages.verbacompete.com/3060d1c2-d3e0-5557-ae46-333f00523961.jpg","9780140441697","170543"
"LANGDON","HIST 116B","Hist Byzantine State (Tr Hussey)","Ostrogorsky","https://coverimages.verbacompete.com/ee24211b-3295-5703-82db-73ff3eeb2d65.jpg","9780813511986","170543"
"HITCHNER","ENGCOMP 5W","1984","Orwell","https://coverimages.verbacompete.com/87c47071-df43-5b93-b946-a011f156ba17.jpg","9780452262935","170556"
"HITCHNER","ENGCOMP 5W","Handmaids Tale","Atwood","https://coverimages.verbacompete.com/a803e7f9-bb37-56a2-aadc-8a73209ac981.jpg","9780385490818","170556"
"HITCHNER","ENGCOMP 5W","Secret Agent (Peng Classic) (Intro Newman)","Conrad","https://coverimages.verbacompete.com/4fada1d8-149d-5aed-8521-e7f825fd52fc.jpg","9780141441580","170556"
"HITCHNER","ENGCOMP 5W","They Say I Say (Mla Updated)","Graff","https://coverimages.verbacompete.com/ed6e44a6-20ce-54d3-a39d-002654de7a6e.jpg","9780393617436","170556"
"DUTTON","SEASIAN 70","Dumb Luck (Ed Zinoman)","Phung","https://coverimages.verbacompete.com/1c67f6a1-0324-5940-9b9d-85f2a8d197f5.jpg","9780472068043","170563"
"DUTTON","SEASIAN 70","Not Out Of Hate","Lay","https://coverimages.verbacompete.com/01cdc7c0-9f95-5816-bd7f-2107d2623088.jpg","9780896801677","170563"
"DUTTON","SEASIAN 70","Twilight In Djakarta","Lubis","https://coverimages.verbacompete.com/4915b568-8199-5bb2-b943-40ec2effccdf.jpg","9789814260657","170563"
"DUTTON","SEASIAN 70","Rose Of Cikembang","Kwee","https://coverimages.verbacompete.com/7340b9a7-d11f-58c2-b872-faf501206da0.jpg","9786029144246","170563"
"WONG","PSYCH 116","Sheep Brain ","Vanderwolf","https://coverimages.verbacompete.com/35e103bd-7a14-56d4-979a-6d42547abe43.jpg","9780920700037","170566"
"WONG","PSYCH 116","Sheep Brain ","Vanderwolf","https://coverimages.verbacompete.com/35e103bd-7a14-56d4-979a-6d42547abe43.jpg","9780920700037","170567"
"COLACURCIO","ENGL 183B","Blithedale Romance","Hawthorne","https://coverimages.verbacompete.com/795a1dbb-6be0-5d6a-a9ae-1158694d51ac.jpg","9781554811236","170572"
"COLACURCIO","ENGL 183B","House Seven Gables (Ed Levine) Nort Crit Ed","Hawthorne","https://coverimages.verbacompete.com/3058b95e-04c2-523f-843e-22df38ea8292.jpg","9780393924763","170572"
"COLACURCIO","ENGL 183B","Province Of Piety ","Colacurcio","https://coverimages.verbacompete.com/3a501567-3f58-53da-841d-51970221b766.jpg","9780822315728","170572"
"COLACURCIO","ENGL 183B","Scarlet Letter","Hawthorne","https://coverimages.verbacompete.com/ecb982ea-bc33-5b74-bbf0-76d9831d01bd.jpg","9780674035744","170572"
"COLACURCIO","ENGL 183B","Sel Tales & Sketches Hawthorne (Ed Colacurcio)","Hawthorne","https://coverimages.verbacompete.com/4aba82b9-de3c-596e-aa59-0afee3c2965c.jpg","9780140390575","170572"
"NEMOY","ARCH 472\4F","Adobe Indesign Cc Classroom In A Book W/Access","Anton","https://coverimages.verbacompete.com/2c0f633b-649f-5c97-95a2-e9600209459c.jpg","9780134310008","170592"
"NEMOY","ARCH 472\4F","Adobe Photoshop Cc Classroom In A Book (2015 Release)","Faulkner","https://coverimages.verbacompete.com/9d244f1f-c15e-5239-a264-2e8343e5287e.jpg","9780134308135","170592"
"KRAVETZ","ARCH 497\5","Interior Design Reference Manual","Ballast","https://coverimages.verbacompete.com/0102c84c-35b1-5688-bc90-878fdfdaa7b5.jpg","9781591264279","170594"
"KRAVETZ","ARCH 497\5","Professional Practice For Interior Designers (W/ Cd)","Piotrowski","https://coverimages.verbacompete.com/b74f524d-6bf2-519f-965f-ed901ea3a754.jpg","9781118090794","170594"
"LASTRA","CEE 407\2","Fundamentals Of Building Construction Materials & Methods","Allen","https://coverimages.verbacompete.com/b9836043-0077-5c52-a31f-7296d53fb77b.jpg","9781118138915","170596"
"LASTRA","CEE 407\2","Building Construction Illustrated","Ching","https://coverimages.verbacompete.com/1d29cfb3-2ba6-502b-9865-03e4ac08cb0c.jpg","9781118458341","170596"
"NARVAEZ","MGMT 408\810","Implementing Enterprise Risk Management ","Fraser","https://coverimages.verbacompete.com/ac321c0e-e3e5-502a-a48f-c58d08305fdf.jpg","9781118691960","170598"
"ROJAS","ECON 41","Brief Course In Math Stats (Custom) W/Study Skills Access","Tanis","https://coverimages.verbacompete.com/no_image.jpg","9781256381860","170600"
"KAUFMAN","COMLIT M294","Nausea (Tr Cosman)","Sartre","https://coverimages.verbacompete.com/29c86eec-4acc-5d6d-ba44-55b555b5d699.jpg","9780811220309","170601"
"KAUFMAN","COMLIT M294","She Came To Stay","Debeauvoir","https://coverimages.verbacompete.com/4f36ec89-0675-5316-a406-4d397cf87471.jpg","9780393318845","170601"
"KAUFMAN","COMLIT M294","Air & Dreams","Bachelard","https://coverimages.verbacompete.com/dee6e7dd-8f65-5b85-af3f-15bd11a8a892.jpg","9780911005134","170601"
"KAUFMAN","COMLIT M294","Being & Nothingness (Tr Barnes)","Sartre","https://coverimages.verbacompete.com/fe161e46-fb6a-58e0-9e6c-98ba0153bd1e.jpg","9780671867805","170601"
"KAUFMAN","COMLIT M294","Cartesian Meditations","Husserl","https://coverimages.verbacompete.com/45f44dc3-c4af-51f8-8fdc-295b2f28b692.jpg","9789401758284","170601"
"KAUFMAN","COMLIT M294","Four Fund Concepts Psychoanalysis ","Lacan","https://coverimages.verbacompete.com/13369b7f-a4c1-5361-bc8e-cfa8b8b372cc.jpg","9780393317756","170601"
"KAUFMAN","COMLIT M294","Fund Concepts Of Metaphysics","Heidegger","https://coverimages.verbacompete.com/4b09b99b-fb1c-578a-8b65-9adfb77086b2.jpg","9780253214294","170601"
"KAUFMAN","COMLIT M294","Phenomenology Of Perception","Merleau Ponty","https://coverimages.verbacompete.com/89a7486e-db8e-55f6-9c5e-8117546413d8.jpg","9780415834339","170601"
"KAUFMAN","COMLIT M294","Planetarium","Sarraute","https://coverimages.verbacompete.com/e11a2e3d-a68e-5033-98e5-89777077dcba.jpg","9781564784100","170601"
"KAUFMAN","COMLIT M294","Poetics Of Space (Rev)","Bachelard","https://coverimages.verbacompete.com/9a2abbc4-ca33-5cc1-b05a-8900bbe6576a.jpg","9780143107521","170601"
"KAUFMAN","COMLIT M294","When The Time Comes","Blanchot","https://coverimages.verbacompete.com/ba1fd592-086e-5c65-9339-ddb4077b66d8.jpg","9780930794958","170601"
"STONE","ENGCOMP 5W","Anatomy Of A Short Story","Leving","https://coverimages.verbacompete.com/375f8aa4-e0f8-5a47-8989-9241c3875331.jpg","9781441142634","170603"
"STONE","ENGCOMP 5W","How Proust Can Change Your Life","De Botton","https://coverimages.verbacompete.com/f2d1c543-ced6-59c9-9db2-98fbbfd96dff.jpg","9780679779155","170603"
"STONE","ENGCOMP 5W","Lectures On Literature","Nabokov","https://coverimages.verbacompete.com/7de463fe-f1bf-5cd5-9ab4-5bce4f649140.jpg","9780156027755","170603"
"STONE","ENGCOMP 5W","Real Life Of Sebastian Knight","Nabokov","https://coverimages.verbacompete.com/a5417747-6aaf-594d-bf25-a2064f873197.jpg","9780811217507","170603"
"STONE","ENGCOMP 5W","Stories Of Vladimir Nabokov","Nabokov","https://coverimages.verbacompete.com/f1282df9-1d28-5d2f-892d-38afaa0f8138.jpg","9780679729976","170603"
"STONE","ENGCOMP 5W","Why We Read Fiction","Zunshine","https://coverimages.verbacompete.com/387af30c-5d48-5bee-ac1f-cdf39257be6a.jpg","9780814251515","170603"
"NORRMANN","ENGCOM 3","Signs Of Life In The Usa","Maasik","https://coverimages.verbacompete.com/f408e3ea-097d-5554-b558-0381f44101e0.jpg","9781457670251","170624"
"NORRMANN","ENGCOM 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","170624"
"NORRMANN","ENGCOM 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","170624"
"REINUS","MGMT 120A","Intermediate Accounting W/ Wileyplus Access","Kieso","https://coverimages.verbacompete.com/no_image.jpg","9781119305651","170626"
"MCCARTHY","DESG 161","Getting Started With P5. Js","Mccarthy","https://coverimages.verbacompete.com/d5ced102-bb1b-568a-b05c-7a95d15d7726.jpg","9781457186776","170631"
"RUSSELL","MGMT 460\381","Influencer Marketing","Brown","https://coverimages.verbacompete.com/1d11a276-cdcd-59a2-aed6-2e91caf40104.jpg","9780750686006","170636"
"MAIDA","ORLBIO 209","Ethical & Regulatory Aspects Of Clinical Research","Emanuel","https://coverimages.verbacompete.com/d970a777-3621-5c54-aad1-c8b7cda248ca.jpg","9780801878138","170652"
"101","ALC 975","Dominoes ","Doyle","https://coverimages.verbacompete.com/0eb060a8-72fb-5c76-a885-345f914092bd.jpg","9780194247597","170657"
"101","ALC 975","Grammar In Context Book 1","Elbaum","https://coverimages.verbacompete.com/66fa686e-9a66-5952-ac14-9aee8f243893.jpg","9781305075375","170657"
"101","ALC 975","New Password 3","Butler","https://coverimages.verbacompete.com/3e98da71-ddaa-5191-8d72-553e2ebeef33.jpg","9780134399379","170657"
"101","ALC 975","Q - Skills For Success - Level 1 ","Scanlon","https://coverimages.verbacompete.com/f1aa7da8-29d3-5617-a392-6a0d437df14c.jpg","9780194818407","170657"
"101","ALC 975","Ready To Write 2 Wkbk ","Blanchard","https://coverimages.verbacompete.com/9b023436-3f36-5d15-8909-75a614566652.jpg","9780131363328","170657"
"102","ALC 975","All Clear 2 ","Fragiadakis","https://coverimages.verbacompete.com/no_image.jpg","9781424099252","170658"
"102","ALC 975","Fund Of Eng Grammar Student W/ Audio / Anskey / Wb","Azar","https://coverimages.verbacompete.com/c241aed4-5710-5b87-9a21-774a69c093e9.jpg","9780132794831","170658"
"102","ALC 975","Interactions 1 ","Tanka","https://coverimages.verbacompete.com/0d9b674c-134e-5cfb-9ec9-6e77de65077f.jpg","9780077831004","170658"
"102","ALC 975","Longman Academic Writing Series Wkbk 2 ","Hogue","https://coverimages.verbacompete.com/4250d6d2-3f83-5403-bf87-ee0a02b17d4e.jpg","9780132912716","170658"
"102","ALC 975","New Password 4","Butler","https://coverimages.verbacompete.com/6687cfb5-7680-55c5-bb68-d767884c6718.jpg","9780132463041","170658"
"100","ALC 975","Focus On Grammar 1 Wkbk W/Cd","Schoenberg","https://coverimages.verbacompete.com/e001aa48-8db2-5180-8d5d-979101a5be40.jpg","9780132455916","170659"
"100","ALC 975","Listen To Me Wkbk","Foley","https://coverimages.verbacompete.com/4e07e8db-3d0a-5738-b3bf-1d79f77737c8.jpg","9781424003785","170659"
"100","ALC 975","Longman Academic Writing Series 1 ","Butler","https://coverimages.verbacompete.com/39504ec1-d02f-5178-8a2a-b9eb644a033e.jpg","9780132679381","170659"
"100","ALC 975","New Password 1 Wkbk ","Butler","https://coverimages.verbacompete.com/9066348c-3f47-50e2-9eb2-975ee316f35b.jpg","9780138143435","170659"
"100","ALC 975","Oxford Picture Dictionary","Adelson Goldst","https://coverimages.verbacompete.com/4d8ef507-cda8-5a41-b6c8-f70f26b34cb9.jpg","9780194505291","170659"
"104","ALC 975","Crs Writing","Alc Reece/Hodges/Pilic","https://coverimages.verbacompete.com/no_image.jpg","9789891803143","170660"
"104","ALC 975","Focus On Vocabulary 2","Schmitt","https://coverimages.verbacompete.com/543f0465-8bbd-59fe-bece-afa21bc70d7d.jpg","9780131376175","170660"
"104","ALC 975","Real Talk 1","Baker","https://coverimages.verbacompete.com/b5abce52-3c56-50b8-843e-5ffb88660d75.jpg","9780131835450","170660"
"104","ALC 975","Understanding & Using English Grammar","Azar","https://coverimages.verbacompete.com/f2d12bee-96c6-5dd4-b482-ed553b81badb.jpg","9780134268828","170660"
"NEUWIRTH","ALC 945 CRS ADVANCED BUSINESS TOPICS - Z","Crs Advanced Business Topics - Z","Alc Grey","https://coverimages.verbacompete.com/no_image.jpg","9789891804812","170674"
"NEUWIRTH","ALC 945 CRS INTERMEDIATE CULTURE TOPICS - Z","Crs Intermediate Culture Topics - Z","Alc Orbit Orange","https://coverimages.verbacompete.com/no_image.jpg","9789891804867","170675"
"NEUWIRTH","ALC 945 CRS INTERMEDIATE ACADEMIC TOPICS- Z","Crs Intermediate Academic Topics- Z","Alc Galaxy Gold","https://coverimages.verbacompete.com/no_image.jpg","9789891804843","170676"
"NEUWIRTH","ALC 945 CRS ADVANCED CULTURE TOPICS- Z","Crs Advanced Culture Topics - Z","Alc Planetary Purple","https://coverimages.verbacompete.com/no_image.jpg","9789891804829","170677"
"NEUWIRTH","ALC 945 APS ADVANCED ACADEMIC","Crs Advanced Academic Topics - Z","Alc Celestial Blue","https://coverimages.verbacompete.com/no_image.jpg","9789891804805","170678"
"PHAM","CHEM 14D","Organic Chemistry","Vollhardt","https://coverimages.verbacompete.com/5f40b607-ce54-5bb0-a7fb-c03522bc53e9.jpg","9781464120275","170680"
"CHOW","ESL 433B","Refining Composition Skills","Ruetten","https://coverimages.verbacompete.com/1e5a9bcf-a5c0-559d-a836-1ebd6ae5da4d.jpg","9781111221195","170687"
"WARRELL","ESL 433C","Models For Writers","Rosa","https://coverimages.verbacompete.com/ca6abe0a-500a-57c2-b2a7-57eee113b540.jpg","9781457667848","170688"
"VINE","LATIN 200A","Archaic Latin Prose","Courtney","https://coverimages.verbacompete.com/a7a7cad1-8616-5667-b555-9fc3bc835fe3.jpg","9780788505454","170691"
"VINE","LATIN 200A","Bellum Catilinae (Ed Ramsey)","Sallust","https://coverimages.verbacompete.com/ed1428ef-69dd-543a-896d-88b15b7924d6.jpg","9780195320855","170691"
"VINE","LATIN 200A","Crs Musical Terminology","Steinmetz","https://coverimages.verbacompete.com/no_image.jpg","9789891800340","170691"
"LITT","MGMT 122","Managerial Accounting (Loose-Leaf)","Garrison","https://coverimages.verbacompete.com/805a31ba-3339-5d6a-a380-23f2d217451e.jpg","9781259307416","170693"
"PLANN","CHICANO 19","Dreams Deported","Guarneros","https://coverimages.verbacompete.com/no_image.jpg","9780983628958","170694"
