"STEINBERG","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156162"
"GUDAS","ENGCOMP 3","Everyday Writer","Lunsford","https://coverimages.verbacompete.com/4eb697be-9a73-56bb-8a07-c77e988d443e.jpg","9781457600043","156163"
"MACGREGOR","ENGCOMP 3","Little Seagull Hndbk","Bullock","https://coverimages.verbacompete.com/9aaae96d-9c02-549d-9466-0bc3948bd3e7.jpg","9780393935806","156165"
"MACGREGOR","ENGCOMP 3","Norton Reader Shorter","Goldthwaite","https://coverimages.verbacompete.com/6a24270d-287e-557f-93a9-041ff0aa7c1b.jpg","9780393264128","156165"
"STEINBERG","ENGCOMP 3","Rereading America","Colombo","https://coverimages.verbacompete.com/ecf97ccd-0478-52f0-92f1-6a212f765733.jpg","9781457699214","156167"
"STEINBERG","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156167"
"STEINBERG","ENGCOMP 3","Rereading America","Colombo","https://coverimages.verbacompete.com/ecf97ccd-0478-52f0-92f1-6a212f765733.jpg","9781457699214","156168"
"STEINBERG","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156168"
"SAMUELSON","ENGCOMP 3","Red","Logan","https://coverimages.verbacompete.com/8738fb30-3698-5f79-9f97-ff1e7e46fbce.jpg","9780822224839","156169"
"SAMUELSON","ENGCOMP 3","Signs Of Life In The Usa","Maasik","https://coverimages.verbacompete.com/f408e3ea-097d-5554-b558-0381f44101e0.jpg","9781457670251","156169"
"SAMUELSON","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156169"
"KAZER","ENGCOMP 3","Shane","Schaefer","https://coverimages.verbacompete.com/83919172-3ad1-5684-a452-0fa9e25e9cd2.jpg","9780544239470","156174"
"KAZER","ENGCOMP 3","Signs Of Life In The Usa","Maasik","https://coverimages.verbacompete.com/f408e3ea-097d-5554-b558-0381f44101e0.jpg","9781457670251","156174"
"KAZER","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156174"
"SMITH","ENGCOMP 3","Rereading America","Colombo","https://coverimages.verbacompete.com/ecf97ccd-0478-52f0-92f1-6a212f765733.jpg","9781457699214","156175"
"WEST","ENGCOMP 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156176"
"DEUEL","ENGCOMP 3","Writing Los Angeles ","Ulin","https://coverimages.verbacompete.com/5158c95b-6561-5a7f-a68e-a1aa8d0eaee6.jpg","9781931082273","156177"
"HITCHNER","ENGCOMP 3","Mystery Train","Marcus","https://coverimages.verbacompete.com/6d4b3a47-ee65-56d1-a8b8-bc1ebd83d95f.jpg","9780142181584","156178"
"HITCHNER","ENGCOMP 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156178"
"HITCHNER","ENGCOMP 3","Mystery Train","Marcus","https://coverimages.verbacompete.com/6d4b3a47-ee65-56d1-a8b8-bc1ebd83d95f.jpg","9780142181584","156179"
"HITCHNER","ENGCOMP 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156179"
"HARRIS","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156180"
"WATT","ENGCOMP 3","Norton Reader Shorter","Goldthwaite","https://coverimages.verbacompete.com/6a24270d-287e-557f-93a9-041ff0aa7c1b.jpg","9780393264128","156181"
"WATT","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156181"
"MEHDIZADEH","ENGCOMP 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156185"
"MEHDIZADEH","ENGCOMP 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156186"
"WEST","ENGCOMP 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156187"
"SAMUELSON","ENGCOMP 3","Red","Logan","https://coverimages.verbacompete.com/8738fb30-3698-5f79-9f97-ff1e7e46fbce.jpg","9780822224839","156188"
"SAMUELSON","ENGCOMP 3","Signs Of Life In The Usa","Maasik","https://coverimages.verbacompete.com/f408e3ea-097d-5554-b558-0381f44101e0.jpg","9781457670251","156188"
"SAMUELSON","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156188"
"SAMUELSON","ENGCOMP 3","Red","Logan","https://coverimages.verbacompete.com/8738fb30-3698-5f79-9f97-ff1e7e46fbce.jpg","9780822224839","156189"
"SAMUELSON","ENGCOMP 3","Signs Of Life In The Usa","Maasik","https://coverimages.verbacompete.com/f408e3ea-097d-5554-b558-0381f44101e0.jpg","9781457670251","156189"
"SAMUELSON","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156189"
"STAFF","ENGCOMP 3","Norton Reader Shorter","Goldthwaite","https://coverimages.verbacompete.com/6a24270d-287e-557f-93a9-041ff0aa7c1b.jpg","9780393264128","156190"
"STAFF","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156190"
"WILSON","ENGCOMP 3","From A To X","Berger","https://coverimages.verbacompete.com/31a9c64e-83d2-587c-bbae-5851e55d3c4b.jpg","9781844673612","156191"
"WILSON","ENGCOMP 3","Sel Essays Of John Berger","Berger","https://coverimages.verbacompete.com/0f7d6a3a-b9db-5dd2-b93f-27c69792ef44.jpg","9780375713187","156191"
"WILSON","ENGCOMP 3","Ways Of Seeing","Berger","https://coverimages.verbacompete.com/cbf0039f-5209-5eb2-8def-4357095a4e60.jpg","9780140135152","156191"
"WILSON","ENGCOMP 3","From A To X","Berger","https://coverimages.verbacompete.com/31a9c64e-83d2-587c-bbae-5851e55d3c4b.jpg","9781844673612","156192"
"WILSON","ENGCOMP 3","Sel Essays Of John Berger","Berger","https://coverimages.verbacompete.com/0f7d6a3a-b9db-5dd2-b93f-27c69792ef44.jpg","9780375713187","156192"
"WILSON","ENGCOMP 3","Ways Of Seeing","Berger","https://coverimages.verbacompete.com/cbf0039f-5209-5eb2-8def-4357095a4e60.jpg","9780140135152","156192"
"HITCHNER","ENGCOMP 3","Mystery Train","Marcus","https://coverimages.verbacompete.com/6d4b3a47-ee65-56d1-a8b8-bc1ebd83d95f.jpg","9780142181584","156193"
"HITCHNER","ENGCOMP 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156193"
"WESTRUP","ENGCOMP 3","Latitudes ","George","https://coverimages.verbacompete.com/e0de3c6e-a810-56b9-90e5-67dabd02bad9.jpg","9781597142977","156194"
"WESTRUP","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156194"
"MEHDIZADEH","ENGCOMP 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156195"
"FRETZ","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156196"
"FRETZ","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156197"
"JAURRETCHE","ENGCOMP 3","Big Sleep (Rev Ed)","Chandler","https://coverimages.verbacompete.com/8356e41f-7558-5f3c-a801-21f4e29ceb65.jpg","9780394758282","156198"
"HORTON","ENGCOMP 3","Rereading America","Colombo","https://coverimages.verbacompete.com/ecf97ccd-0478-52f0-92f1-6a212f765733.jpg","9781457699214","156199"
"HORTON","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156199"
"BOYD","ENGCOMP 3","Signs Of Life In The Usa","Maasik","https://coverimages.verbacompete.com/f408e3ea-097d-5554-b558-0381f44101e0.jpg","9781457670251","156200"
"BOYD","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156200"
"WEST","ENGCOMP 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156201"
"CARNIE","ENGCOMP 3","Signs Of Life In The Usa","Maasik","https://coverimages.verbacompete.com/f408e3ea-097d-5554-b558-0381f44101e0.jpg","9781457670251","156203"
"CARNIE","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156203"
"FRANKEL","ENGCOMP 3","Crs Course Reader","Frankel","https://coverimages.verbacompete.com/no_image.jpg","9789891800135","156204"
"JULIANO","ENGCOMP 3","Rulebook For Arguments","Weston","https://coverimages.verbacompete.com/b9963e93-519d-596e-8246-728ee7065407.jpg","9780872209541","156205"
"JULIANO","ENGCOMP 3","Signs Of Life In The Usa","Maasik","https://coverimages.verbacompete.com/f408e3ea-097d-5554-b558-0381f44101e0.jpg","9781457670251","156205"
"JULIANO","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156205"
"JULIANO","ENGCOMP 3","Rulebook For Arguments","Weston","https://coverimages.verbacompete.com/b9963e93-519d-596e-8246-728ee7065407.jpg","9780872209541","156206"
"JULIANO","ENGCOMP 3","Signs Of Life In The Usa","Maasik","https://coverimages.verbacompete.com/f408e3ea-097d-5554-b558-0381f44101e0.jpg","9781457670251","156206"
"JULIANO","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156206"
"JULIANO","ENGCOMP 3","Rulebook For Arguments","Weston","https://coverimages.verbacompete.com/b9963e93-519d-596e-8246-728ee7065407.jpg","9780872209541","156207"
"JULIANO","ENGCOMP 3","Signs Of Life In The Usa","Maasik","https://coverimages.verbacompete.com/f408e3ea-097d-5554-b558-0381f44101e0.jpg","9781457670251","156207"
"JULIANO","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156207"
"VAN ONSELEN","ENGCOMP 3","Norton Reader W/2016 Mla Update","Goldthwaite","https://coverimages.verbacompete.com/b3f5f4ff-8b32-52cd-92fa-0e38b19a7c95.jpg","9780393617405","156208"
"VAN ONSELEN","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156208"
"GUDAS","ENGCOMP 3","Everyday Writer","Lunsford","https://coverimages.verbacompete.com/4eb697be-9a73-56bb-8a07-c77e988d443e.jpg","9781457600043","156210"
"YI","ENGCOMP 3","Little Seagull Hndbk","Bullock","https://coverimages.verbacompete.com/9aaae96d-9c02-549d-9466-0bc3948bd3e7.jpg","9780393935806","156211"
"YI","ENGCOMP 3","They Say / I Say ","Graff","https://coverimages.verbacompete.com/a2789720-a49d-5df2-93a8-c1b7de5a57cd.jpg","9780393937510","156211"
"WATSON","ENGCOMP 3","Crs A Course Reader For English Composition 3 For Engineering Majors","Watson","https://coverimages.verbacompete.com/no_image.jpg","9788891799210","156212"
"WATSON","ENGCOMP 3","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156212"
"WATSON","ENGCOMP 3","What The Best College Students Do","Bain","https://coverimages.verbacompete.com/f4d5068c-f11f-59a0-866a-f3380526de20.jpg","9780674066649","156212"
"ADAMS","ENGCOMP 3","Norton Reader W/2016 Mla Update","Goldthwaite","https://coverimages.verbacompete.com/b3f5f4ff-8b32-52cd-92fa-0e38b19a7c95.jpg","9780393617405","156213"
"ADAMS","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156213"
"XIE","ENGCOMP 3","Everythings An Argument W/ Readings","Lunsford","https://coverimages.verbacompete.com/d285037c-c39b-52d8-b36d-8b6acd3a06dc.jpg","9781457606045","156215"
"XIE","ENGCOMP 3","Writers Reference W/ 2016 Mla Updated","Hacker","https://coverimages.verbacompete.com/933c44c6-6c3b-5612-830c-f1f542fce36a.jpg","9781319083533","156215"
"GERRARD","ENGCOMP 3","Crs Rhetoric & Composition","Gerrard","https://coverimages.verbacompete.com/no_image.jpg","9789891809626","156216"
"GERRARD","ENGCOMP 3","Crs Rhetoric & Composition","Gerrard","https://coverimages.verbacompete.com/no_image.jpg","9789891809626","156217"
"KIPEN","ENGCOMP 3","Los Angeles In The 1930s","Federal Writers Project","https://coverimages.verbacompete.com/8dce4215-2407-5122-a6e0-9f07fce7c7ff.jpg","9780520268838","156218"
"MAASIK","ENGCOMP 495C","Crs Supervised Teaching Preparation","Maasik","https://coverimages.verbacompete.com/no_image.jpg","9789891800623","156225"
"BEIDERWELL","ENGCOMP A","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156233"
"BEIDERWELL","ENGCOMP A","Little Seagull Hndbk","Bullock","https://coverimages.verbacompete.com/9aaae96d-9c02-549d-9466-0bc3948bd3e7.jpg","9780393935806","156233"
"CHRISTENSEN","ENGCOMP A","Merriam - Websters Pocket Dict (Rev)","Dictionary","https://coverimages.verbacompete.com/a5dccf30-5ea2-5b45-bb7b-83affac9382c.jpg","9780877795308","156234"
"CHRISTENSEN","ENGCOMP A","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156234"
"FALLOWS","ENGCOMP A","Merriam - Websters Pocket Dict (Rev)","Dictionary","https://coverimages.verbacompete.com/a5dccf30-5ea2-5b45-bb7b-83affac9382c.jpg","9780877795308","156235"
"FALLOWS","ENGCOMP A","They Say I Say","Graff","https://coverimages.verbacompete.com/fd3bc29b-7792-5a6d-b97b-c2aeb196d0e3.jpg","9780393935844","156235"
"PAULSON","ENVIRON M10","Environmental Geology","Montgomery","https://coverimages.verbacompete.com/3a49f9db-e96d-5d80-ab60-84dd07fad647.jpg","9780073524115","156252"
"PAULSON","ENVIRON M10","Environmental Science (Loose-Leaf)","Botkin","https://coverimages.verbacompete.com/e9134960-5b71-5893-a43d-aea121114361.jpg","9781118291979","156252"
"PAULSON","ENVIRON M10","I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601641","156252"
"THE STAFF","ENVIRON M114","Crs Soil And Water Conservation For Productivity And Environmental Protection (4th Edition)","Gonzalez","https://coverimages.verbacompete.com/no_image.jpg","9788891799180","156253"
"DAURIA","ENVIRON M1A","Environment (Loose-Leaf)","Withgott","https://coverimages.verbacompete.com/9538a98f-8f82-5b00-acae-18212cabbe7f.jpg","9780321927576","156255"
"DAURIA","ENVIRON M1A","Environment ","Withgott","https://coverimages.verbacompete.com/dc9bf7f3-5216-57f6-ad92-07f8c8b8aaea.jpg","9780321897428","156255"
"MANNING","EPSSCI 1","Exercises In Physical Geology","Hamblin","https://coverimages.verbacompete.com/928a063b-d73d-5135-8aea-3b76c10e34cf.jpg","9780131447707","156257"
"MANNING","EPSSCI 1","Understanding Earth","Grotzinger","https://coverimages.verbacompete.com/1c9aa197-8962-56a7-983c-072d28ad8ce2.jpg","9781464138744","156257"
"MANNING","EPSSCI 1","Understanding Earth (Loose-Leaf)","Grotzinger","https://coverimages.verbacompete.com/50e64d82-c766-5447-926b-ee44ae943f71.jpg","9781464175077","156257"
"INGERSOLL","EPSSCI 103B","Princ Sedimentology & Stratigraphy","Boggs","https://coverimages.verbacompete.com/cab3a18c-82b9-5a94-93f2-affbb9badd77.jpg","9780321643186","156258"
"TRIPATI","EPSSCI 15","Essentials Of Oceanography (Loose-Leaf)","Trujillo","https://coverimages.verbacompete.com/1d13376b-6d62-5a68-8d6f-f6fafffcc323.jpg","9780134253947","156259"
"TRIPATI","EPSSCI 15","I - Clicker 2 (New Copies Incld Reef Mobile 6mo Access)","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601634","156259"
"PELTZER","EPSSCI 150","Remote Sensing","Sabins","https://coverimages.verbacompete.com/7d4e30e0-326c-554c-a545-80310ed568f1.jpg","9781577665076","156260"
"PELTZER","EPSSCI 150","Remote Sensing","Sabins","https://coverimages.verbacompete.com/7d4e30e0-326c-554c-a545-80310ed568f1.jpg","9781577665076","156261"
"DAVIS","EPSSCI 152","Crs Physics Of Earth","Davis","https://coverimages.verbacompete.com/no_image.jpg","9788891799364","156262"
"DAVIS","EPSSCI 200A","Crs Physics Of Earth","Davis","https://coverimages.verbacompete.com/no_image.jpg","9788891799364","156265"
"NEWMAN","EPSSCI 202","Continuum Mechanics In Earth Sciences","Newman","https://coverimages.verbacompete.com/5b74c017-f841-56ce-81f5-43d3a2d0f315.jpg","9780521562898","156266"
"KAVNER","EPSSCI 51","Intro To Mineralogy","Nesse","https://coverimages.verbacompete.com/1d6fde56-2e2d-5cb3-8309-53710425864b.jpg","9780199827381","156288"
"YIN","EPSSCI 61","Crs Geology In The Field","Yin/Moon","https://coverimages.verbacompete.com/no_image.jpg","9788891792631","156289"
"TA","FRNCH 1","Motifs Enhanced ","Jansma","https://coverimages.verbacompete.com/ae9466c5-6d6d-5aaa-82f4-a142ebdf77c3.jpg","9781305783966","156301"
"TA","FRNCH 1","Motifs Enhanced ","Jansma","https://coverimages.verbacompete.com/ae9466c5-6d6d-5aaa-82f4-a142ebdf77c3.jpg","9781305783966","156302"
"TA","FRNCH 1","Motifs Enhanced ","Jansma","https://coverimages.verbacompete.com/ae9466c5-6d6d-5aaa-82f4-a142ebdf77c3.jpg","9781305783966","156303"
"TA","FRNCH 1","Motifs Enhanced ","Jansma","https://coverimages.verbacompete.com/ae9466c5-6d6d-5aaa-82f4-a142ebdf77c3.jpg","9781305783966","156304"
"TA","FRNCH 1","Motifs Enhanced ","Jansma","https://coverimages.verbacompete.com/ae9466c5-6d6d-5aaa-82f4-a142ebdf77c3.jpg","9781305783966","156305"
"TA","FRNCH 1","Motifs Enhanced ","Jansma","https://coverimages.verbacompete.com/ae9466c5-6d6d-5aaa-82f4-a142ebdf77c3.jpg","9781305783966","156306"
"WERNER","FRNCH 114B","Anthologie De La Litterature Francaise (Tome 1)","Leggewie","https://coverimages.verbacompete.com/99149583-c5bb-5a5b-a8fb-3c2031ba77cb.jpg","9780195062762","156308"
